,MORT_30_AMI,MORT_30_CABG,MORT_30_COPD,MORT_30_HF,MORT_30_PN,MORT_30_STK,READM_30_AMI,READM_30_CABG,READM_30_COPD,READM_30_HF,READM_30_HIP_KNEE,READM_30_HOSP_WIDE,READM_30_PN,READM_30_STK,Hospital Name,State,Region,Location,Latitude,Longitude,Predicted State,Predicted Region
3703,4.0,16.9,7.3,11.5,17.7,17.9,7.5,12.2,19.4,21.7,20.1,15.4,17.1,4.3,MINISTRY SACRED HEART HOSPITAL,WI,Midwest,"401 W MOHAWK DR SUITE 100
TOMAHAWK, WI 54487
(45.489006, -89.733596)",45.489006,-89.733596,TN,South
939,13.4,3.2,8.5,11.1,15.8,14.7,14.8,14.1,19.6,23.4,13.2,15.8,17.2,11.6,SETON MEDICAL CENTER WILLIAMSON,TX,South,"201 SETON PARKWAY
ROUND ROCK, TX 78664
(30.567944, -97.652784)",30.567944,-97.652784,PA,Midwest
2725,13.4,3.2,6.8,11.2,14.7,12.6,17.2,17.5,20.5,22.9,4.9,16.6,18.2,13.2,SCRIPPS MERCY HOSPITAL,CA,West,"4077 5TH AVE
SAN DIEGO, CA 92103
(32.75121, -117.161022)",32.75121,-117.161022,CA,South
3393,13.3,21.3,6.5,10.6,15.8,16.0,18.1,15.2,20.7,22.2,4.9,15.8,18.8,13.7,ALLIANCEHEALTH MIDWEST,OK,Midwest,"2825 PARKLAWN DRIVE
MIDWEST CITY, OK 73110
(35.466527, -97.392925)",35.466527,-97.392925,OH,South
3084,15.1,2.6,10.3,13.8,19.5,13.6,18.3,14.0,21.2,21.4,4.9,15.2,16.1,12.1,MCLAREN GREATER LANSING,MI,Midwest,"401 W GREENLAWN AVE
LANSING, MI 48910
(42.704799, -84.555111)",42.704799,-84.555111,CA,South
4656,12.8,17.0,9.6,13.8,13.3,15.8,17.0,19.1,19.1,19.7,4.5,14.6,17.0,12.8,CLARK REGIONAL MEDICAL CENTER,KY,South,"175 HOSPITAL DRIVE
WINCHESTER, KY 40391
(38.010511, -84.21459)",38.010511,-84.21459,WI,Midwest
1978,13.95,12.15,8.1,12.975,16.325,15.475,13.525,16.15,18.975,21.875,5.4,15.225,16.4,13.1,COMMUNITY HOSPITAL,NE,Midwest,"P O BOX 1328, 1301 EAST H ST
MCCOOK, NE 69001
",1328,1301,NE,Midwest
1539,17.7,17.7,8.2,13.9,17.7,20.5,16.9,22.0,18.7,12.8,19.8,15.3,16.7,20.6,WASHINGTON COUNTY HOSPITAL*,IL,Midwest,"705 S GRAND
NASHVILLE, IL 62263
(38.338774, -89.390036)",38.338774,-89.390036,NE,Midwest
1503,14.9833333333,11.0166666667,8.31666666667,12.0666666667,17.3166666667,14.4666666667,16.4833333333,13.4833333333,19.8333333333,21.75,9.35,15.1833333333,16.3166666667,11.7,ST FRANCIS HOSPITAL,WV,Mid-Atlantic,"2122 MANCHESTER EXPRESSWAY
COLUMBUS, GA 31995
(32.506927, -84.961378)",32.506927,-84.961378,TN,South
2962,13.0,2.5,10.3,13.2,15.6,17.9,19.2,15.4,20.9,23.3,5.4,16.9,18.8,12.9,VIDANT MEDICAL CENTER,NC,South,"2100 STANTONSBURG RD
GREENVILLE, NC 27834
(35.605475, -77.404218)",35.605475,-77.404218,PA,South
1260,12.1,20.2,6.8,11.1,17.6,21.8,10.5,15.3,21.1,21.6,15.6,15.6,16.4,24.2,UPMC BEDFORD MEMORIAL,PA,Mid-Atlantic,"10455 LINCOLN HIGHWAY
EVERETT, PA 15537
(40.024805, -78.434419)",40.024805,-78.434419,TX,South
1388,13.3,2.4,7.1,10.1,16.3,14.9,17.8,13.5,20.8,22.4,4.6,17.7,19.0,12.7,LOYOLA UNIVERSITY MEDICAL CENTER,IL,Midwest,"2160 S 1ST AVENUE
MAYWOOD, IL 60153
(41.858732, -87.83321)",41.858732,-87.83321,FL,Midwest
821,13.6714285714,12.7571428571,8.29285714286,12.3785714286,16.3571428571,15.7785714286,14.9857142857,13.7928571429,19.1,21.3142857143,10.5142857143,15.3714285714,16.6714285714,13.3928571429,MEMORIAL HOSPITAL,KY,South,"325 SOUTH BELMONT STREET
YORK, PA 17403
(39.967056, -76.69378)",39.967056,-76.69378,PA,Midwest
4919,15.0,18.8,8.4,12.5,16.3,11.1,23.2,17.1,21.1,22.7,17.9,15.6,18.8,18.8,ST ALEXIUS HOSPITAL,MO,Midwest,"3933 S BROADWAY
SAINT LOUIS, MO 63118
(38.583359, -90.227557)",38.583359,-90.227557,KS,South
2970,15.0,16.75,7.4,10.5,19.9,18.1,18.95,13.55,18.95,20.0,12.05,15.3,17.7,15.2,WILSON MEDICAL CENTER,NC,South,"REECE CAMPUS 2600 OTTAWA ROAD
NEODESHA, KS 66757
",,,TX,South
4585,9.4,12.8,16.2,4.4,19.5,12.0,9.1,21.3,7.4,17.8,13.1,15.8,15.3,14.7,MILBANK AREA HOSPITAL/AVERA HEALTH - CAH,SD,West,"901 E VIRGIL AVE
MILBANK, SD 57252
(45.221871, -96.626188)",45.221871,-96.626188,TX,South
1256,17.0,23.4,8.0,13.2,14.8,15.5,13.5,12.2,19.9,22.8,18.0,15.6,17.7,19.2,TYLER MEMORIAL HOSPITAL,PA,Mid-Atlantic,"5950 STATE ROUTE 6 WEST
TUNKHANNOCK, PA 18657
(41.576651, -75.969825)",41.576651,-75.969825,TX,South
113,13.4,2.9,6.8,12.4,13.1,15.0,17.0,14.5,21.1,21.6,4.6,16.0,18.7,12.6,LAKEVIEW REGIONAL MEDICAL CENTER,LA,South,"95 JUDGE TANNER BOULEVARD
COVINGTON, LA 70433
(30.409916, -90.081172)",30.409916,-90.081172,CA,Midwest
5127,15.3,5.0,8.0,14.7,17.0,21.7,18.2,18.0,20.2,22.1,20.7,16.1,16.6,17.5,HOT SPRINGS COUNTY MEMORIAL HOSPITAL,WY,West,"150 EAST ARAPAHOE
THERMOPOLIS, WY 82443
(43.647432, -108.19959)",43.647432,-108.19959,MO,Midwest
5070,13.9,21.5,7.2,11.1,13.1,13.6,16.7,8.0,20.5,24.0,5.6,15.3,17.1,11.7,THOMAS MEMORIAL HOSPITAL,WV,Mid-Atlantic,"4605 MACCORKLE AVE SW
SOUTH CHARLESTON, WV 25309
(38.355643, -81.726502)",38.355643,-81.726502,TX,South
2239,14.4,15.3,9.9,14.2,18.0,13.0,16.1,17.1,19.2,21.0,15.8,15.3,15.8,11.2,ALBANY MEMORIAL HOSPITAL,NY,Mid-Atlantic,"600 NORTHERN BOULEVARD
ALBANY, NY 12204
(42.673539, -73.750281)",42.673539,-73.750281,IA,West
2447,8.1,8.1,13.6,8.1,8.1,6.4,8.1,8.1,13.6,8.1,6.4,8.1,13.6,8.1,MEDSTAR UNION MEMORIAL HOSPITAL,MD,Mid-Atlantic,"201 EAST UNIVERSITY PARKWAY
BALTIMORE, MD 21218
(39.330101, -76.613942)",39.330101,-76.613942,MD,Mid-Atlantic
1375,13.2,4.1,7.6,9.1,13.5,13.0,18.4,14.1,21.2,25.3,4.7,15.9,18.1,14.7,INGALLS MEMORIAL HOSPITAL,IL,Midwest,"ONE INGALLS DRIVE
HARVEY, IL 60426
",,,CA,Mid-Atlantic
4139,15.3,15.9,20.6,16.5,20.0,15.5,20.0,13.3,14.4,2.1,15.1,15.5,11.8,17.0,HENDERSON HEALTH CARE SERVICES,NE,Midwest,"1621 FRONT STREET
HENDERSON, NE 68371
(40.782888, -97.807361)",40.782888,-97.807361,TX,West
3342,16.2,4.2,8.6,11.6,17.4,13.1,17.9,14.2,21.0,24.2,5.3,17.4,18.7,13.1,MERIT HEALTH CENTRAL,MS,South,"1850 CHADWICK DR
JACKSON, MS 39204
(32.286481, -90.254483)",32.286481,-90.254483,MI,South
4273,15.4,15.1,8.2,13.2,17.6,15.1,16.4,15.4,21.8,24.4,5.1,16.2,15.9,14.1,SOUTHERN REGIONAL MEDICAL CENTER,GA,South,"11 UPPER RIVERDALE ROAD, SW
RIVERDALE, GA 30274
(33.576612, -84.393249)",33.576612,-84.393249,AR,South
4824,12.3,15.2,7.1,11.3,16.3,11.7,21.3,12.6,19.7,22.4,14.0,15.7,17.9,19.3,TROUSDALE MEDICAL CENTER,TN,South,"500 CHURCH STREET
HARTSVILLE, TN 37074
(36.387385, -86.16764)",36.387385,-86.16764,TX,Midwest
4463,12.4,2.8,6.2,11.1,14.4,10.0,17.5,12.7,19.7,21.0,5.7,16.8,17.7,14.3,SAINT BARNABAS MEDICAL CENTER,NJ,Mid-Atlantic,"94 OLD SHORT HILLS ROAD
LIVINGSTON, NJ 07039
(40.764045, -74.302334)",40.764045,-74.302334,CA,Midwest
2592,17.5,13.2,14.7,12.0,10.5,10.5,2.7,10.5,15.6,10.5,15.4,15.4,15.6,10.5,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,CA,West,"1425 S MAIN STREET
WALNUT CREEK, CA 94596
(37.891513, -122.057943)",37.891513,-122.057943,TX,West
4479,13.7,16.4,7.9,10.8,15.2,13.5,17.1,14.1,22.7,21.9,5.2,14.7,18.8,12.2,VIRTUA WEST JERSEY HOSPITALS BERLIN,NJ,Mid-Atlantic,"WHITEHORSE PIKE AND TOWNSEND AVENUE
BERLIN, NJ 08009
(39.782613, -74.916696)",39.782613,-74.916696,CA,South
2988,14.2,17.2,7.7,11.7,3.7,16.2,12.3,22.0,20.2,20.1,12.0,15.7,14.9,16.8,SAMUEL SIMMONDS MEMORIAL HOSPITAL,AK,Alaska,"7000 UULA ST
BARROW, AK 99723
(71.298914, -156.728556)",71.298914,-156.728556,TX,South
4155,12.4,15.6,12.4,21.7,19.8,14.1,17.8,18.7,21.7,16.6,3.6,13.0,8.3,12.5,NEBRASKA ORTHOPAEDIC HOSPITAL,NE,Midwest,"2808 SOUTH 143RD PLZ
OMAHA, NE 68144
(41.231962, -96.135577)",41.231962,-96.135577,KS,South
34,14.7,10.5,7.4,22.9,5.1,12.9,17.1,17.3,11.0,16.4,12.6,13.8,7.6,16.4,MCLEOD HEALTH CHERAW,SC,South,"711 CHESTERFIELD HIGHWAY
CHERAW, SC 29520
(34.695372, -79.918096)",34.695372,-79.918096,TX,West
102,14.4,5.3,12.9,12.3,18.1,4.4,15.6,12.9,2.3,20.9,19.1,16.0,17.4,4.9,HEART HOSPITAL OF LAFAYETTE,LA,South,"1105 KALISTE SALOOM ROAD
LAFAYETTE, LA 70508
(30.175866, -92.02802)",30.175866,-92.02802,TX,South
2645,18.0,2.7,9.0,15.8,21.9,19.5,16.2,12.5,19.9,18.9,3.9,13.3,14.9,10.3,MERCY MEDICAL CENTER REDDING,CA,West,"2175 ROSALINE AVE, CLAIRMONT HGTS
REDDING, CA 96001
(40.522793, -122.384488)",40.522793,-122.384488,CA,South
275,15.3875,12.75,10.2875,12.8875,16.6375,16.7875,14.225,16.275,18.2625,16.775,11.525,15.35,17.1125,15.5875,COMMUNITY MEMORIAL HOSPITAL,WI,Midwest,"W180 N8085 TOWN HALL RD
MENOMONEE FALLS, WI 53051
",,,ND,Midwest
2744,14.4,14.8,7.8,12.3,17.4,17.9,17.3,11.8,19.1,22.4,4.6,16.5,18.8,12.9,SOUTHWEST HEALTHCARE SYSTEM,CA,West,"25500 MEDICAL CENTER DRIVE
MURRIETA, CA 92562
(33.557703, -117.18487)",33.557703,-117.18487,TN,South
3246,20.5,22.0,8.0,12.1,18.5,18.5,15.1,11.6,20.5,22.1,18.5,15.5,17.1,11.6,REPUBLIC COUNTY HOSPITAL,KS,Midwest,"2420 G STREET
BELLEVILLE, KS 66935
(39.818087, -97.636926)",39.818087,-97.636926,TX,South
893,14.9,5.8,9.0,10.3,14.9,15.7,16.1,13.8,20.3,19.8,5.1,15.1,15.0,12.1,NORTH HILLS HOSPITAL,TX,South,"4401 BOOTH CALLOWAY ROAD
NORTH RICHLAND HILLS, TX 76180
(32.829476, -97.212234)",32.829476,-97.212234,TX,Midwest
3451,18.7,13.9,7.6,13.9,14.1,12.1,20.8,22.2,19.2,12.1,11.3,15.1,16.2,15.6,MEMORIAL HOSPITAL OF TEXAS COUNTY AUTHORITY,OK,Midwest,"520 MEDICAL DRIVE
GUYMON, OK 73942
(36.690729, -101.475312)",36.690729,-101.475312,IA,West
2820,14.9,4.7,9.2,13.9,15.7,17.1,18.0,14.2,19.1,20.9,5.2,16.6,17.2,12.7,MCKENZIE-WILLAMETTE MEDICAL CENTER,OR,West,"1460 G STREET
SPRINGFIELD, OR 97477
(44.0524, -123.002589)",44.0524,-123.002589,FL,South
4354,5.0,14.3,14.3,12.9,16.3,5.3,7.0,8.5,21.6,22.5,7.0,15.0,17.1,13.2,MERCY HOSPITAL WALDRON,AR,South,"1341 WEST SIXTH STREET
WALDRON, AR 72958
(34.896785, -94.106077)",34.896785,-94.106077,FL,Midwest
254,15.3875,12.75,10.2875,12.8875,16.6375,16.7875,14.225,16.275,18.2625,16.775,11.525,15.35,17.1125,15.5875,COMMUNITY MEMORIAL HOSPITAL,IL,Midwest,"809 JACKSON POST OFFICE BOX 319
BURKE, SD 57523
(43.182122, -99.293686)",43.182122,-99.293686,ND,Midwest
3250,17.1,17.1,17.1,17.1,17.6,17.6,17.6,17.6,17.6,17.6,17.6,15.8,16.2,16.2,SABETHA COMMUNITY HOSPITAL,KS,Midwest,"14TH &amp; OREGON
SABETHA, KS 66534
",,,NE,Midwest
3871,13.5,3.7,9.6,9.9,13.4,15.7,16.1,14.1,18.8,19.5,5.1,15.3,17.7,12.7,"MEDICAL CENTER OF AURORA, THE",CO,West,"1501 S POTOMAC ST
AURORA, CO 80012
(39.689249, -104.831149)",39.689249,-104.831149,TX,Midwest
273,15.3875,12.75,10.2875,12.8875,16.6375,16.7875,14.225,16.275,18.2625,16.775,11.525,15.35,17.1125,15.5875,COMMUNITY MEMORIAL HOSPITAL,WI,Midwest,"208 N COLUMBUS ST
HICKSVILLE, OH 43526
(41.30074, -84.756452)",41.30074,-84.756452,ND,Midwest
5082,14.5,15.4,8.2,16.1,15.9,17.4,17.7,16.0,21.8,22.8,4.4,16.8,17.9,12.1,COPLEY HOSPITAL,VT,New England,"528 WASHINGTON HIGHWAY
MORRISVILLE, VT 05661
(44.554201, -72.591484)",44.554201,-72.591484,WV,South
3657,18.9,17.6,8.0,12.0,15.5,19.4,15.1,19.2,19.1,20.5,20.6,15.2,17.0,11.6,BALDWIN AREA MEDICAL CENTER,WI,Midwest,"730 10TH AVE
BALDWIN, WI 54002
(44.971084, -92.374919)",44.971084,-92.374919,MS,Midwest
4298,21.7,22.9,14.6,18.2,14.6,16.0,14.6,6.9,22.9,18.2,14.6,15.2,16.2,22.6,WARM SPRINGS MEDICAL CENTER,GA,South,"5995 SPRING STREET
WARM SPRINGS, GA 31830
(32.890652, -84.682911)",32.890652,-84.682911,TX,Midwest
1065,14.6,3.2,5.7,13.2,17.6,14.0,16.2,14.4,17.7,22.7,5.2,15.3,17.9,12.8,WOODLAND HEIGHTS MEDICAL CENTER,TX,South,"505 SOUTH JOHN REDDITT DRIVE
LUFKIN, TX 75904
(31.326855, -94.755921)",31.326855,-94.755921,TX,South
4080,13.3,13.3,8.4,12.9,16.4,16.4,16.4,16.4,19.5,22.5,4.8,15.7,17.5,17.5,TWIN CITIES HOSPITAL,FL,South,"2190 HWY 85 N
NICEVILLE, FL 32578
",,,GA,Midwest
3522,19.8,18.1,15.6,14.5,15.2,15.2,15.6,11.3,5.6,24.2,8.2,15.3,17.0,14.4,FILLMORE COMMUNITY MEDICAL CENTER,UT,West,"674 SOUTH HIGHWAY 99
FILLMORE, UT 84631
(38.954034, -112.339625)",38.954034,-112.339625,TX,West
1860,14.3,14.7,8.0,10.4,13.3,13.9,7.0,15.5,21.5,21.0,4.6,16.2,17.2,16.9,MERCY ALLEN HOSPITAL,OH,Midwest,"200 WEST LORAIN STREET
OBERLIN, OH 44074
(41.29422, -82.224474)",41.29422,-82.224474,CA,South
4406,13.9,18.2,9.6,11.9,16.5,14.2,7.7,16.8,21.0,22.7,14.6,16.5,18.6,12.5,PENOBSCOT VALLEY HOSPITAL,ME,New England,"7 TRANSALPINE ROAD, PO BOX 368
LINCOLN, ME 04457
(45.348724, -68.516249)",45.348724,-68.516249,MS,South
445,17.225,12.75,8.975,11.875,16.3,17.35,17.25,13.575,20.1,22.775,6.325,15.6,17.7,16.125,ST JOSEPH'S HOSPITAL,AZ,West,"45 WEST 10TH STREET
SAINT PAUL, MN 55102
(44.949108, -93.100037)",44.949108,-93.100037,PA,Midwest
372,14.2,10.9666666667,10.45,12.2333333333,16.2,14.9833333333,14.2833333333,15.5333333333,18.55,19.1833333333,6.15,14.8166666667,16.6,13.3,MERCY HOSPITAL,CA,West,"500 E MARKET STREET
IOWA CITY, IA 52245
(41.663541, -91.528653)",41.663541,-91.528653,KS,Midwest
3093,14.3,20.4,8.6,11.2,13.6,16.6,16.3,8.2,17.5,21.3,4.7,13.5,13.3,12.5,MIDMICHGAN MEDICAL CENTER - ALPENA,MI,Midwest,"1501 W CHISHOLM ST
ALPENA, MI 49707
(45.076857, -83.450672)",45.076857,-83.450672,TX,West
4604,6.7,21.2,8.1,13.6,15.6,14.7,21.0,7.3,19.5,22.0,11.8,15.5,18.0,17.5,ST MICHAEL'S HOSPITAL - CAH,SD,West,"410 W 16TH AVE
TYNDALL, SD 57066
(42.991253, -97.867896)",42.991253,-97.867896,TX,South
3448,15.6,2.4,15.8,16.7,19.0,14.9,22.3,5.0,10.8,15.6,3.6,13.4,11.3,15.1,"MCBRIDE CLINIC ORTHOPEDIC HOSPITAL,  L L C",OK,Midwest,"9600 NORTH BROADWAY EXTENSION
OKLAHOMA CITY, OK 73114
(35.567572, -97.512802)",35.567572,-97.512802,TX,Midwest
1566,13.2,3.0,6.0,9.9,16.3,13.1,16.8,13.1,17.9,19.6,4.4,14.5,14.8,12.2,CHANDLER REGIONAL MEDICAL CENTER,AZ,West,"1955 WEST FRYE ROAD
CHANDLER, AZ 85224
(33.298635, -111.875109)",33.298635,-111.875109,TX,South
2363,14.6,13.4,9.1,13.3,15.9,14.4,17.0,11.7,20.5,23.8,3.6,15.3,16.7,11.7,PHELPS MEMORIAL HOSPITAL ASSN,NY,Mid-Atlantic,"701 NORTH BROADWAY
SLEEPY HOLLOW, NY 10591
(41.107555, -73.859639)",41.107555,-73.859639,CA,Midwest
456,13.125,4.85,7.85,11.9,15.0,14.55,16.15,15.05,20.1,20.325,4.15,15.075,15.975,11.825,ST LUKES HOSPITAL,IA,Midwest,"101 HOSPITAL DRIVE
COLUMBUS, NC 28722
(35.241841, -82.213649)",35.241841,-82.213649,MN,Midwest
3376,11.8,18.4,17.1,17.1,18.9,19.1,16.5,21.5,19.4,13.2,12.1,15.3,17.3,19.2,TALLAHATCHIE CRITICAL ACCESS HOSPITAL,MS,South,"201 SOUTH MARKET ST / PO BOX 230
CHARLESTON, MS 38921
(34.005079, -90.058165)",34.005079,-90.058165,KS,West
2886,16.7,2.5,9.3,12.2,18.3,17.6,17.1,13.9,21.3,20.6,4.0,15.3,17.1,13.2,CAROLINAS MEDICAL CENTER/BEHAV HEALTH,NC,South,"1000 BLYTHE BLVD
CHARLOTTE, NC 28203
(35.204983, -80.839846)",35.204983,-80.839846,CA,South
377,14.2,10.9666666667,10.45,12.2333333333,16.2,14.9833333333,14.2833333333,15.5333333333,18.55,19.1833333333,6.15,14.8166666667,16.6,13.3,MERCY HOSPITAL,KS,Midwest,"2215 TRUXTUN AVENUE
BAKERSFIELD, CA 93301
(35.373323, -119.027386)",35.373323,-119.027386,KS,Midwest
3047,14.0,15.5,18.8,7.4,14.5,15.0,15.9,15.4,16.4,19.6,19.6,15.4,7.4,16.8,DECKERVILLE COMMUNITY HOSPITAL,MI,Midwest,"3559 PINE ST
DECKERVILLE, MI 48427
(43.52831, -82.733775)",43.52831,-82.733775,TX,West
1608,16.5,15.9,15.9,15.9,15.9,16.4,15.9,16.4,16.4,16.4,7.8,16.4,16.4,16.4,PHOENIX CHILDREN'S HOSPITAL,AZ,West,"1919 EAST THOMAS ROAD
PHOENIX, AZ 85016
(33.480216, -112.041193)",33.480216,-112.041193,NE,Midwest
3070,13.9,17.1,7.2,12.2,13.7,14.4,15.8,13.6,20.7,21.5,4.4,14.9,16.7,13.4,HURON MEDICAL CENTER,MI,Midwest,"1100 SOUTH VAN DYKE ROAD
BAD AXE, MI 48413
(43.802281, -83.031509)",43.802281,-83.031509,PA,Midwest
587,14.575,11.85,7.575,11.475,15.875,13.775,17.525,17.35,20.15,21.825,4.65,16.275,17.05,11.95,DOCTORS HOSPITAL,OH,Midwest,"9440 POPPY DR
DALLAS, TX 75218
(32.835521, -96.705001)",32.835521,-96.705001,FL,South
2266,17.45,14.1,8.1,12.2,20.05,15.25,17.55,8.8,20.3,22.55,4.35,16.2,17.4,12.55,COLUMBIA MEMORIAL HOSPITAL,OR,West,"2111 EXCHANGE STREET
ASTORIA, OR 97103
(46.188505, -123.81846)",46.188505,-123.81846,FL,South
1391,15.9,8.0,8.0,13.4,15.9,4.6,4.6,4.6,19.0,21.0,21.0,15.1,17.9,21.0,MASON DISTRICT HOSPITAL,IL,Midwest,"615 NORTH PROMENADE STREET,P O BOX 530
HAVANA, IL 62644
(40.305713, -90.056111)",40.305713,-90.056111,TX,South
1868,14.32,16.18,8.2,12.46,17.16,15.06,16.0,12.24,20.06,21.3,4.26,15.78,16.98,12.22,MERCY MEDICAL CENTER,OH,Midwest,"1301 15TH AVE W
WILLISTON, ND 58801
(48.154332, -103.645437)",48.154332,-103.645437,NY,Mid-Atlantic
4564,11.4,2.3,9.1,11.1,20.0,18.4,15.4,12.4,14.6,20.0,12.7,13.7,11.3,14.6,AVERA HEART HOSPITAL OF SOUTH DAKOTA,SD,West,"4500 W 69TH ST
SIOUX FALLS, SD 57108
(43.489922, -96.780906)",43.489922,-96.780906,TX,South
1119,14.2142857143,5.75714285714,7.95714285714,12.1571428571,17.6142857143,13.8857142857,16.8142857143,15.5,20.1857142857,21.4428571429,7.12857142857,15.4857142857,17.4,12.3857142857,GOOD SAMARITAN HOSPITAL,PA,Mid-Atlantic,"2222 PHILADELPHIA DRIVE
DAYTON, OH 45406
(39.788206, -84.234967)",39.788206,-84.234967,OH,Midwest
3293,15.8,12.2,8.2,12.4,18.1,15.0,9.2,22.6,19.2,22.7,12.2,16.3,17.8,18.3,ALLIANCE HEALTHCARE SYSTEM,MS,South,"1430 HIGHWAY 4 EAST / P O BOX 6000
HOLLY SPRINGS, MS 38635
(34.786835, -89.415027)",34.786835,-89.415027,TN,South
2579,14.8,22.9,8.7,16.5,14.0,14.0,16.2,15.8,13.6,11.3,14.8,15.5,15.7,14.4,KAISER FOUNDATION HOSPITAL - LOS ANGELES,CA,West,"4867 SUNSET BLVD
LOS ANGELES, CA 90027
(34.09814, -118.294931)",34.09814,-118.294931,TX,West
2952,4.3,16.6,7.4,11.4,17.2,17.3,15.7,7.0,19.7,21.0,14.5,15.4,17.0,7.0,SWAIN COUNTY HOSPITAL,NC,South,"45 PLATEAU STREET
BRYSON CITY, NC 28713
(35.435123, -83.444688)",35.435123,-83.444688,TX,South
3492,21.9,15.1,16.7,16.5,16.9,19.8,22.2,11.3,12.8,21.7,15.8,15.8,14.5,20.2,"SOUTHWESTERN REGIONAL MEDICAL CENTER, INC",OK,Midwest,"10109 EAST 79TH STREET
TULSA, OK 74133
(36.046339, -95.864211)",36.046339,-95.864211,IA,West
2542,14.4,12.4,10.9,4.2,16.7,13.2,22.4,10.9,8.6,23.0,3.5,13.2,13.2,16.9,FRESNO SURGICAL HOSPITAL,CA,West,"6125 NORTH FRESNO ST
FRESNO, CA 93710
(36.824644, -119.781416)",36.824644,-119.781416,TX,West
953,15.1,2.5,7.1,11.8,17.1,13.9,17.5,14.4,25.8,24.5,5.1,16.1,18.2,12.9,ST DAVID'S SOUTH AUSTIN MEDICAL CENTER,TX,South,"901 WEST BEN WHITE BLVD
AUSTIN, TX 78704
(30.227308, -97.773944)",30.227308,-97.773944,CA,South
549,11.9333333333,15.2666666667,8.9,12.0333333333,16.6,16.9666666667,16.3666666667,12.2,19.8,21.0666666667,8.16666666667,15.0666666667,17.8666666667,17.5,COLUMBUS COMMUNITY HOSPITAL,NE,Midwest,"110 SHULT DR
COLUMBUS, TX 78934
(29.694288, -96.542479)",29.694288,-96.542479,NE,Midwest
4006,14.5,3.3,8.7,14.2,20.2,17.5,17.3,13.6,22.2,23.7,4.8,16.9,20.2,13.0,LARGO MEDICAL CENTER,FL,South,"201 14TH ST SW
LARGO, FL 33770
(27.914914, -82.802671)",27.914914,-82.802671,MI,South
3563,22.6,15.4,8.5,15.5,17.1,22.3,17.2,16.5,19.8,21.0,5.1,15.6,16.4,7.8,CIBOLA GENERAL HOSPITAL,NM,West,"1016 E ROOSEVELT AVENUE
GRANTS, NM 87020
(35.161169, -107.827206)",35.161169,-107.827206,IA,South
1853,15.4333333333,11.8333333333,7.26666666667,10.5,16.1333333333,14.7,15.7,12.9,20.9666666667,22.6666666667,7.86666666667,15.8333333333,17.5666666667,13.0,MARION GENERAL HOSPITAL,MS,South,"441 N WABASH AVE
MARION, IN 46952
(40.563853, -85.665139)",40.563853,-85.665139,OH,Midwest
2255,13.3,13.3,8.8,11.0,16.3,14.7,18.9,18.9,20.2,24.3,24.3,16.5,19.5,14.2,CATSKILL REGIONAL MEDICAL CENTER,NY,Mid-Atlantic,"68 HARRIS BUSHVILLE ROAD
HARRIS, NY 12742
",,,LA,South
4045,13.8,2.9,7.2,8.8,15.0,13.2,16.4,14.8,18.4,22.5,4.3,16.7,18.0,12.6,PALM BEACH GARDENS MEDICAL CENTER,FL,South,"3360 BURNS RD
PALM BEACH GARDENS, FL 33410
(26.830685, -80.085388)",26.830685,-80.085388,CA,South
160,16.7,21.9,7.3,12.9,18.2,4.3,21.5,12.5,20.3,23.3,3.8,15.6,17.5,8.0,SABINE MEDICAL CENTER,LA,South,"240 HIGHLAND DRIVE
MANY, LA 71449
(31.560538, -93.471041)",31.560538,-93.471041,CA,South
110,4.6,12.5,4.4,19.1,12.5,15.4,14.4,19.1,15.6,18.1,4.6,15.7,8.8,11.5,LAFAYETTE SURGICAL SPECIALTY HOSPITAL,LA,South,"1101 KALISTE SALOOM RD
LAFAYETTE, LA 70508
(30.174834, -92.028341)",30.174834,-92.028341,TX,West
777,13.6714285714,12.7571428571,8.29285714286,12.3785714286,16.3571428571,15.7785714286,14.9857142857,13.7928571429,19.1,21.3142857143,10.5142857143,15.3714285714,16.6714285714,13.3928571429,MEMORIAL HOSPITAL,KS,Midwest,"210 MARIE LANGDON DRIVE
MANCHESTER, KY 40962
(37.162154, -83.761356)",37.162154,-83.761356,PA,Midwest
3923,15.2,5.3,8.3,12.0,17.1,13.7,16.5,13.7,19.1,21.7,4.3,15.9,14.9,11.9,BAPTIST HOSPITAL,FL,South,"1000 W MORENO ST
PENSACOLA, FL 32501
(30.428676, -87.232015)",30.428676,-87.232015,FL,South
4028,12.6,21.4,9.5,10.5,17.3,13.2,17.9,17.0,22.5,22.7,4.4,16.6,17.5,14.2,MORTON PLANT NORTH BAY HOSPITAL,FL,South,"6600 MADISON ST
NEW PORT RICHEY, FL 34652
(28.253933, -82.715478)",28.253933,-82.715478,NY,Mid-Atlantic
2453,12.1,12.5,24.6,13.4,13.6,12.5,12.1,13.4,12.5,24.6,12.5,12.5,13.4,13.6,SAINT AGNES HOSPITAL,MD,Mid-Atlantic,"900 CATON AVENUE
BALTIMORE, MD 21229
(39.272628, -76.670816)",39.272628,-76.670816,MD,Mid-Atlantic
